State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,12/03/2026,7500,8000,7750
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,12/03/2026,3200,3500,3350
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,12/03/2026,2500,3000,2750
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,12/03/2026,4500,5000,4750
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,12/03/2026,1800,2000,1900
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,12/03/2026,6500,7000,6750
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,12/03/2026,3000,3500,3250
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,12/03/2026,1500,1800,1650
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,12/03/2026,4500,5000,4750
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,12/03/2026,3500,4000,3750
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC",Turnip,Turnip,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC",Soyabean,Local,Local,12/03/2026,8500,9500,9000
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,12/03/2026,1800,2000,1900
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,12/03/2026,3000,3500,3250
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,12/03/2026,4600,4800,4700
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,12/03/2026,1400,1600,1500
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC",Lime,Lime,Local,12/03/2026,11500,12500,12000
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,12/03/2026,2400,2800,2600
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,12/03/2026,3200,3500,3350
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,12/03/2026,2200,2500,2350
"Tamil Nadu",Virudhunagar,"Srivilliputhur(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Virudhunagar,"Srivilliputhur(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,12/03/2026,2000,2500,2250
"Tamil Nadu",Virudhunagar,"Srivilliputhur(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Virudhunagar,"Srivilliputhur(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,12/03/2026,4000,5000,4500
Odisha,Bargarh,"Attabira APMC",Cauliflower,Other,Local,12/03/2026,1600,2000,1800
Odisha,Bargarh,"Attabira APMC","Bottle gourd","Bottle Gourd",Local,12/03/2026,1300,1700,1500
"West Bengal","Paschim Bardhaman","Asansol APMC",Wheat,Kalyan,FAQ,12/03/2026,2600,2825,2700
"West Bengal","Paschim Bardhaman","Asansol APMC",Onion,Nasik,FAQ,12/03/2026,1700,1950,1850
"Himachal Pradesh",Kangra,"SMY Palampur",Pomegranate,Pomogranate,Medium,12/03/2026,12000,12500,12200
"Himachal Pradesh",Kangra,"SMY Palampur","Water Melon","Water Melon",Medium,12/03/2026,2600,2800,2700
"Himachal Pradesh",Kangra,"SMY Palampur",Guava,Guava,Medium,12/03/2026,6800,7000,6900
"Himachal Pradesh",Kangra,"SMY Palampur",Beetroot,Beetroot,FAQ,12/03/2026,3400,3500,3450
"Himachal Pradesh",Kangra,"SMY Palampur",Ginger(Green),"Green Ginger",FAQ,12/03/2026,9000,9200,9100
"Himachal Pradesh",Kangra,"SMY Palampur",Chikoos(Sapota),Sapota,Medium,12/03/2026,5700,5800,5750
"Himachal Pradesh",Kangra,"SMY Palampur",Onion,Onion,FAQ,12/03/2026,2100,2200,2150
"Himachal Pradesh",Kangra,"SMY Palampur","Peas Wet","Peas Wet",FAQ,12/03/2026,3800,4000,3900
Rajasthan,Jalore,"Jalore APMC","Bhindi(Ladies Finger)",Bhindi,Local,12/03/2026,3500,4000,3800
Punjab,Tarntaran,"Patti APMC",Cabbage,Other,Local,12/03/2026,1200,1200,1200
Uttarakhand,Dehradoon,"Vikasnagar APMC","Bottle gourd",Other,Medium,12/03/2026,1000,1500,1500
Uttarakhand,Dehradoon,"Vikasnagar APMC",Apple,Other,Medium,12/03/2026,5000,6000,6000
Punjab,Amritsar,"Rayya APMC",Brinjal,Brinjal,FAQ,12/03/2026,625,625,625
Punjab,Amritsar,"Rayya APMC",Cauliflower,Local,FAQ,12/03/2026,825,825,825
"Uttar Pradesh",Mau(Maunathbhanjan),"Kopaganj APMC",Tomato,Tomato,FAQ,12/03/2026,1800,1800,1800
"Uttar Pradesh",Mau(Maunathbhanjan),"Kopaganj APMC","Bottle gourd","Bottle Gourd",FAQ,12/03/2026,1700,1700,1700
"Uttar Pradesh",Mau(Maunathbhanjan),"Kopaganj APMC",Brinjal,Brinjal,FAQ,12/03/2026,1800,1800,1800
"Uttar Pradesh",Mau(Maunathbhanjan),"Kopaganj APMC",Banana,Medium,"Grade B",12/03/2026,1300,1300,1300
"Uttar Pradesh",Mau(Maunathbhanjan),"Kopaganj APMC","Bitter gourd","Bitter Gourd",FAQ,12/03/2026,2200,2200,2200
Kerala,Pathanamthitta,"Ezhamkulam APMC",Amaranthus,Other,FAQ,12/03/2026,2500,2800,2800
Kerala,Kottayam,"Athirampuzha APMC","Bhindi(Ladies Finger)",Bhindi,FAQ,12/03/2026,3500,3700,3600
Kerala,Kottayam,"Athirampuzha APMC",Carrot,Carrot,FAQ,12/03/2026,4600,4800,4700
Kerala,Kottayam,"Athirampuzha APMC","French Beans(Frasbean)","French Beans (Frasbean)",FAQ,12/03/2026,6800,7000,6900
Kerala,Kottayam,"Athirampuzha APMC",Galgal(Lemon),Galgal(Lemon),FAQ,12/03/2026,11000,12000,11500
Kerala,Kottayam,"Athirampuzha APMC","Green Chilli","Green Chilly",FAQ,12/03/2026,3800,4000,3900
Kerala,Kottayam,"Athirampuzha APMC","Bottle gourd","Bottle Gourd",FAQ,12/03/2026,2000,2200,2100
Kerala,Kottayam,"Athirampuzha APMC",Onion,Big,FAQ,12/03/2026,1900,2100,2000
Kerala,Kottayam,"Athirampuzha APMC",Cabbage,Cabbage,FAQ,12/03/2026,2400,2600,2500
Kerala,Kottayam,"Athirampuzha APMC",Tomato,Tomato,FAQ,12/03/2026,3000,3200,3100
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,12/03/2026,2600,2600,2600
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,12/03/2026,5000,5000,5000
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,12/03/2026,2600,2600,2600
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,12/03/2026,5000,5000,5000
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC",Tomato,Local,Local,12/03/2026,1600,1600,1600
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,12/03/2026,2000,2000,2000
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,12/03/2026,2400,2400,2400
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,12/03/2026,3000,3600,3300
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,12/03/2026,1000,1800,1400
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,12/03/2026,2000,2400,2200
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,12/03/2026,6000,6500,6250
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,12/03/2026,7000,8000,7500
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai ) APMC","Betal Leaves",Mysore,Local,12/03/2026,8000,9000,8500
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,12/03/2026,3000,3600,3300
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,12/03/2026,4500,5000,4750
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,12/03/2026,3000,4000,3500
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC",Potato,Other,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,12/03/2026,3500,3500,3500
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,12/03/2026,3500,3500,3500
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,12/03/2026,5500,5500,5500
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,12/03/2026,1600,1600,1600
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,12/03/2026,4600,4600,4600
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,12/03/2026,3200,3200,3200
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,12/03/2026,7000,7000,7000
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,12/03/2026,2500,3600,3050
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,12/03/2026,3600,3600,3600
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Thiruchirappalli,"Thiruverumbur(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,12/03/2026,4000,5000,4500
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,12/03/2026,1800,1800,1800
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,12/03/2026,1800,1800,1800
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,12/03/2026,1000,1000,1000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,12/03/2026,2600,2600,2600
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,12/03/2026,3600,3600,3600
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,12/03/2026,2600,2600,2600
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,12/03/2026,2600,2600,2600
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,12/03/2026,2600,2600,2600
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,12/03/2026,6000,6000,6000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,12/03/2026,7000,7000,7000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,12/03/2026,15000,15000,15000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,12/03/2026,3600,3600,3600
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,12/03/2026,2600,2600,2600
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC",Banana,Poovan,Local,12/03/2026,5000,5000,5000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC",Potato,Other,Local,12/03/2026,2800,2800,2800
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,12/03/2026,15000,15000,15000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,12/03/2026,2000,2000,2000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,12/03/2026,1600,1600,1600
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,12/03/2026,4200,4200,4200
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,12/03/2026,2400,2400,2400
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,12/03/2026,8000,8000,8000
"Tamil Nadu",Vellore,"Gudiyatham(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,12/03/2026,6600,6600,6600
"Tamil Nadu",Vellore,"Gudiyatham(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,12/03/2026,1200,1500,1350
"Tamil Nadu",Vellore,"Gudiyatham(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,12/03/2026,2600,2600,2600
"Tamil Nadu",Vellore,"Gudiyatham(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,12/03/2026,1800,1800,1800
"Tamil Nadu",Vellore,"Gudiyatham(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Gudiyatham(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,12/03/2026,2400,2400,2400
"Tamil Nadu",Vellore,"Gudiyatham(Uzhavar Sandhai ) APMC",Lime,Lime,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Vellore,"Gudiyatham(Uzhavar Sandhai ) APMC","Indian Beans(Seam)","Indian Beans (Seam)",Local,12/03/2026,3600,3600,3600
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,12/03/2026,2200,2200,2200
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,12/03/2026,1500,1500,1500
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,12/03/2026,1800,1800,1800
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,12/03/2026,4600,4600,4600
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,12/03/2026,2000,2000,2000
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,12/03/2026,2500,2500,2500
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,12/03/2026,2500,2500,2500
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,12/03/2026,1600,1600,1600
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,12/03/2026,1500,1500,1500
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,12/03/2026,4500,4500,4500
"Tamil Nadu",Vellore,"Kahithapattarai(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,12/03/2026,3500,3500,3500
"Tamil Nadu",Virudhunagar,"Rajapalayam(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Virudhunagar,"Rajapalayam(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,12/03/2026,1000,1500,1250
"Tamil Nadu",Virudhunagar,"Rajapalayam(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,12/03/2026,2700,3200,2950
"Tamil Nadu",Virudhunagar,"Rajapalayam(Uzhavar Sandhai ) APMC",Turnip,Turnip,Local,12/03/2026,5000,6000,5500
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,12/03/2026,4500,5000,4750
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,12/03/2026,6500,7000,6750
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,12/03/2026,4500,5000,4750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,12/03/2026,3000,3500,3250
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Lime,Lime,Local,12/03/2026,13000,14000,13500
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,12/03/2026,4500,5000,4750
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,12/03/2026,4000,5000,4500
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,12/03/2026,2800,3500,3150
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,12/03/2026,1200,1500,1350
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,12/03/2026,6500,8000,7250
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,12/03/2026,5000,6000,5500
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,12/03/2026,5000,6000,5500
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,12/03/2026,3200,4000,3600
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,12/03/2026,4000,4500,4250
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Grapes,Annabesahai,Local,12/03/2026,9000,10000,9500
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,12/03/2026,14000,15000,14500
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,12/03/2026,4500,5000,4750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,12/03/2026,1500,1800,1650
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,12/03/2026,3500,4000,3750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,12/03/2026,8500,9000,8750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,12/03/2026,4500,5000,4750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,12/03/2026,2500,3000,2750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,12/03/2026,5500,6000,5750
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,12/03/2026,2000,2500,2250
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai ) APMC","Water Melon","Water Melon",Local,12/03/2026,1500,2000,1750
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,12/03/2026,6000,6500,6250
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,12/03/2026,8000,9000,8500
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,12/03/2026,4000,5000,4500
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,12/03/2026,3000,4000,3500
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,12/03/2026,3000,4000,3500
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai ) APMC",Orange,Darjeeling,Local,12/03/2026,10000,12000,11000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,12/03/2026,3000,4000,3500
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,12/03/2026,4000,5000,4500
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai ) APMC","Karbuja(Musk Melon)",Karbhuja,Local,12/03/2026,2500,3000,2750
