Arrival_Date,State,District,Market,Commodity,Min_Price,Max_Price,Modal_Price,Volatility
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Beetroot,3000,3000,3000,0
2026-12-03,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Green Avare(W),3500,4000,3750,500
2026-12-03,Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Green Peas,4000,4000,4000,0
2026-12-03,Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Papaya,4000,4000,4000,0
2026-12-03,Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Banana - Green,3200,3200,3200,0
2026-12-03,Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Coconut,2000,3000,2500,1000
2026-12-03,Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Beetroot,2400,2400,2400,0
2026-12-03,Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),2500,2500,2500,0
2026-12-03,Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Raddish,1500,1500,1500,0
2026-12-03,Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Thondekai,4000,4000,4000,0
2026-12-03,Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Green Avare(W),3600,3600,3600,0
2026-12-03,Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Knool Khol,1800,1800,1800,0
2026-12-03,Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Soyabean,9000,10000,9500,1000
2026-12-03,Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Coriander(Leaves),5000,6000,5500,1000
2026-12-03,Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Chikoos(Sapota),3000,3600,3300,600
2026-12-03,Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Ginger(Green),7000,7500,7250,500
2026-12-03,Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Coconut,5000,5600,5300,600
2026-12-03,Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Carrot,2700,3200,2950,500
2026-12-03,Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Snakeguard,2500,3000,2750,500
2026-12-03,Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Knool Khol,5000,6000,5500,1000
2026-12-03,Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Mint(Pudina),3500,4000,3750,500
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Banana,3500,4000,3750,500
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Tomato,1000,1500,1250,500
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Bitter gourd,3500,4000,3750,500
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4500,5000,4750,500
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Amaranthus,3500,4000,3750,500
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Beans,5500,6000,5750,500
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4500,5000,4750,500
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Lemon,11000,12000,11500,1000
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Mint(Pudina),3500,4000,3750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Banana,3500,4000,3750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Papaya,3000,3500,3250,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Cluster beans,3500,4000,3750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Ginger(Green),7500,8000,7750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Carrot,4500,5000,4750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),5500,6000,5750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3500,4000,3750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Yam(Ratalu),5500,6000,5750,500
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Potato,2300,2800,2550,500
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Ginger(Green),6000,7500,6750,1500
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Snakeguard,2500,3000,2750,500
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),5000,6000,5500,1000
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Chow Chow,2300,2800,2550,500
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Lemon,11000,13000,12000,2000
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Onion Green,2800,3500,3150,700
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Apple,23000,24000,23500,1000
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Onion,2500,3000,2750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Tomato,1500,1800,1650,300
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),5500,6000,5750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Amaranthus,800,1000,900,200
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Banana - Green,6000,7000,6500,1000
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Tapioca,3500,4000,3750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Coconut,5000,5200,5100,200
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Beetroot,2500,3000,2750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),2500,3000,2750,500
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Banana,5000,6000,5500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Potato,2500,3000,2750,500
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4500,5000,4750,500
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Beans,7000,8000,7500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Beetroot,3500,4000,3750,500
2026-12-03,Tamil Nadu,Chengalpattu,Nanganallur(Uzhavar Sandhai ) APMC,Tomato,1500,2000,1750,500
2026-12-03,Tamil Nadu,Chengalpattu,Nanganallur(Uzhavar Sandhai ) APMC,Tender Coconut,4000,5000,4500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ) APMC,Pumpkin,3000,3000,3000,0
2026-12-03,Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ) APMC,Beans,3000,3000,3000,0
2026-12-03,Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ) APMC,Carrot,4000,4000,4000,0
2026-12-03,Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4000,4000,4000,0
2026-12-03,Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ) APMC,Onion Green,4000,4000,4000,0
2026-12-03,Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ) APMC,Apple,16000,18000,17000,2000
2026-12-03,Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ) APMC,Brinjal,3500,4000,3750,500
2026-12-03,Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ) APMC,Ashgourd,1500,2000,1750,500
2026-12-03,Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ) APMC,Amaranthus,2500,3000,2750,500
2026-12-03,Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ) APMC,Banana - Green,3500,4000,3750,500
2026-12-03,Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ) APMC,Beans,7000,8000,7500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),8000,9000,8500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ) APMC,Tomato,1000,1500,1250,500
2026-12-03,Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ) APMC,Amaranthus,2000,2500,2250,500
2026-12-03,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Groundnut,7000,7000,7000,0
2026-12-03,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Cauliflower,3000,3000,3000,0
2026-12-03,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Brinjal,1500,1500,1500,0
2026-12-03,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Bitter gourd,4000,4000,4000,0
2026-12-03,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Amaranthus,2500,2500,2500,0
2026-12-03,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Green Chilli,5000,6000,5500,1000
2026-12-03,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),4000,8000,6000,4000
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Cauliflower,4000,4000,4000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Coriander(Leaves),3000,3000,3000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Chikoos(Sapota),4000,4000,4000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Papaya,4000,4000,4000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Pumpkin,2000,2000,2000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Banana - Green,4000,5000,4500,1000
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Ginger(Green),7000,8000,7500,1000
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Capsicum,6000,6000,6000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Mint(Pudina),2000,2000,2000,0
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Green Chilli,4000,5000,4500,1000
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Brinjal,2000,2500,2250,500
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Coriander(Leaves),5000,6000,5500,1000
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Chikoos(Sapota),3000,4000,3500,1000
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),5000,6000,5500,1000
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Ginger(Green),6500,7000,6750,500
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Beetroot,2000,2500,2250,500
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4000,5000,4500,1000
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Raddish,2000,2500,2250,500
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Chow Chow,2000,2500,2250,500
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Onion Green,3000,3500,3250,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Papaya,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Bitter gourd,3000,4000,3500,1000
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Amaranthus,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Coconut,4000,4500,4250,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Carrot,3000,4000,3500,1000
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Snakeguard,1000,2000,1500,1000
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3000,4000,3500,1000
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Amla(Nelli Kai),5000,6000,5500,1000
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Coriander(Leaves),4500,4800,4650,300
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Chikoos(Sapota),3500,4000,3750,500
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Coconut,5000,5500,5250,500
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Carrot,4500,5000,4750,500
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Cabbage,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Raddish,2000,2500,2250,500
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Chow Chow,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Guava,4500,5000,4750,500
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3500,4000,3750,500
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Mint(Pudina),5500,6000,5750,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Cowpea(Veg),2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Potato,3500,4000,3750,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),5500,6000,5750,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Tender Coconut,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Banana,3500,4000,3750,500
2026-12-03,Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Papaya,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Ashgourd,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),5500,6000,5750,500
2026-12-03,Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Onion Green,3000,3300,3150,300
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Brinjal,2000,3000,2500,1000
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Amaranthus,1500,2000,1750,500
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Green Chilli,5000,6000,5500,1000
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Banana - Green,2000,3000,2500,1000
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Sweet Potato,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Guava,2000,3000,2500,1000
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Coriander(Leaves),4000,4000,4000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Bitter gourd,3000,3000,3000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Pumpkin,3000,3000,3000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Amaranthus,3000,3000,3000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Betal Leaves,4000,4000,4000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Knool Khol,4000,4000,4000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Guava,6000,6000,6000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Colacasia,5000,5000,5000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Onion,3000,3000,3000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Brinjal,3000,3000,3000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Chikoos(Sapota),4000,4000,4000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4000,4000,4000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Amaranthus,4000,4000,4000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Beans,8000,8000,8000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Tapioca,3000,3000,3000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Coconut,6000,6000,6000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Green Avare(W),8000,8000,8000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Yam(Ratalu),4000,4000,4000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Lemon,5000,5000,5000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Rose(Local),30000,30000,30000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Onion,3000,3000,3000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Cluster beans,5000,5000,5000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Ashgourd,3000,3000,3000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Coconut,2500,3000,2750,500
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4000,4000,4000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Thondekai,5000,5000,5000,0
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Potato,3300,3500,3400,200
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Cauliflower,4300,4800,4550,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Tomato,1800,2000,1900,200
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Beans,8300,8800,8550,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Ginger(Green),8500,9000,8750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Cucumbar(Kheera),1800,2000,1900,200
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Chow Chow,4000,4500,4250,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Jasmine,35000,40000,37500,5000
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Tamarind Fruit,13000,14000,13500,1000
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Colacasia,7500,8000,7750,500
